2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 07:06:46 | ERROR | api | Upstream service unavailable dependency=orders-api (env=prod, region=me-south-1, ip=113.128.57.145, request_id=0kx4ohz28vrv3lnb, trace_id=azmhfixguhkqn5rrgphing4p, ua="curl/8.4.0")
2026-02-01 07:07:00 | ERROR | storage | Authentication failed due to invalid token user_id=2769 (env=prod, region=ap-southeast-1, ip=223.242.43.168, request_id=h3shuvvnye918k8p, trace_id=92xa98g0nrv5ya1wt6be6hcq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:07:04 | ERROR | storage | Service dependency not responding dependency=postgres (env=prod, region=eu-west-1, ip=199.171.143.8, request_id=wqp2yt1t61rkh6ks, trace_id=ftzc991trjih2mpx2vcffj40, ua="curl/8.4.0")
2026-02-01 07:07:11 | ERROR | auth | Authentication failed due to invalid token user_id=5130 (env=prod, region=eu-west-1, ip=233.216.212.179, request_id=9byxdrissdg8e7fo, trace_id=aqwfhos55e123qyfp17sgsl6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:07:27 | ERROR | api | DB timeout while fetching user profile user_id=8044 (env=staging, region=ap-southeast-1, ip=247.167.252.234, request_id=bsu2c4gvmelx6cll, trace_id=5uavch209xntl7samdxbk5sy, ua="curl/8.4.0")
2026-02-01 07:07:35 | ERROR | notifications | Upstream service unavailable dependency=email-smtp (env=prod, region=me-south-1, ip=221.246.37.222, request_id=1wr0n44cqxfnf6k1, trace_id=seuxsexte1te5f9mcnnxkc0j, ua="PostmanRuntime/7.36.0")
2026-02-01 07:07:37 | ERROR | gateway | Connection refused dependency=kms (env=prod, region=us-east-1, ip=254.197.137.114, request_id=7jxhg04qewczojsx, trace_id=fls56uenobd0esb6s3klx0iw, ua="PostmanRuntime/7.36.0")
2026-02-01 07:07:41 | ERROR | storage | Payment gateway returned 502 provider=adyen (env=prod, region=eu-west-1, ip=197.161.94.79, request_id=zxn1eircw1lbk9md, trace_id=9ts846053wibvm7t9lmafq4l, ua="curl/8.4.0")
2026-02-01 07:07:52 | ERROR | profile | Data validation error: missing required field field=token (env=prod, region=me-south-1, ip=181.76.111.142, request_id=0g4jn0uyivbgxz7g, trace_id=sv8n40meqad1f5aj88g87bk8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:07:58 | ERROR | api | Payment gateway returned 502 provider=paypal (env=prod, region=me-south-1, ip=220.137.247.181, request_id=p4nxd4rvzag6op65, trace_id=thpr6zg2hu0x2buehxzjq77w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:08:06 | ERROR | db | Authentication failed due to invalid token user_id=2577 (env=prod, region=eu-west-1, ip=240.154.169.78, request_id=hkr2jmu0583gdruj, trace_id=xu2u50rs93ujoglqqofakrzc, ua="curl/8.4.0")
2026-02-01 07:08:09 | ERROR | email | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=eu-west-1, ip=21.29.43.4, request_id=437j48xl927py2hh, trace_id=57m7hcxdfbv6wsdjdd138cjn, ua="curl/8.4.0")
2026-02-01 07:08:47 | ERROR | billing | Unhandled exception type=KeyError message=permission denied (env=prod, region=me-south-1, ip=86.213.54.199, request_id=lca6gpovmpkbdi5w, trace_id=4v84y81id2qz4hdwpka0p2qx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:08:48 | ERROR | worker | Upstream service unavailable dependency=payments-api (env=prod, region=us-east-1, ip=145.162.168.239, request_id=l8vhva1xhai73uk8, trace_id=przedqxm7ljtqgibpwo8ubss, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:09:13 | ERROR | worker | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=me-south-1, ip=115.166.246.222, request_id=8jnqdrnngr6aad9q, trace_id=yi89ns8igvq3fcj7bp3q8joj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:09:24 | ERROR | frontend | DB timeout while fetching user profile user_id=6833 (env=staging, region=ap-southeast-1, ip=228.20.41.7, request_id=wzxd4sdxj82i4m3k, trace_id=9yeybh3vqhlht5ujda00l2ar, ua="PostmanRuntime/7.36.0")
2026-02-01 07:09:25 | ERROR | auth | DB timeout while fetching user profile user_id=5303 (env=prod, region=ap-southeast-1, ip=49.5.147.74, request_id=sgptpfcnpo5pcg6n, trace_id=zn9zk1b1qmqtieze9mox6n82, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:09:29 | ERROR | inventory | DB timeout while fetching user profile user_id=7102 (env=prod, region=ap-southeast-1, ip=100.155.213.191, request_id=1pso6qy0z48iffx3, trace_id=xc5xpysaghrcw1hvt5o9ylur, ua="PostmanRuntime/7.36.0")
2026-02-01 07:09:48 | ERROR | billing | Payment gateway returned 503 provider=paypal (env=prod, region=us-east-1, ip=36.8.7.182, request_id=ignnknzqva5dimvq, trace_id=amo16ue8jzzhxohwtxx1g8ud, ua="PostmanRuntime/7.36.0")
2026-02-01 07:09:57 | ERROR | api | Data validation error: missing required field field=currency (env=staging, region=eu-west-1, ip=94.39.232.124, request_id=vrodwkpsy1acr637, trace_id=fwth58vyjuxnmpb9tqktvytr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:10:13 | ERROR | gateway | Data validation error: missing required field field=address (env=prod, region=me-south-1, ip=115.92.33.129, request_id=zd3m8qcxd6evha05, trace_id=bhcp74j0387lm18nfc8ic6pm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:10:23 | ERROR | api | Service dependency not responding dependency=email-smtp (env=prod, region=me-south-1, ip=73.166.90.78, request_id=8qzo25rmvejtpisn, trace_id=j8q6zxms21c4h5u3yb3fxwdz, ua="PostmanRuntime/7.36.0")
2026-02-01 07:11:03 | ERROR | api | Upstream service unavailable dependency=kms (env=prod, region=me-south-1, ip=92.9.148.225, request_id=yxxp0b5wjjnlnzou, trace_id=ilr1fd90u3nf6ekgdq6ygyrb, ua="PostmanRuntime/7.36.0")
2026-02-01 07:11:22 | ERROR | inventory | Authentication failed due to invalid token user_id=3927 (env=dev, region=me-south-1, ip=53.150.14.112, request_id=gmsotononp7vmgv8, trace_id=69xlggidpuc0amvosb5xanls, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:11:40 | ERROR | search | Data validation error: missing required field field=user_id (env=staging, region=me-south-1, ip=16.212.14.219, request_id=3m4d0s609erf7tys, trace_id=3lrhefat2sopovh2cbiuyf1y, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:11:51 | ERROR | frontend | Service dependency not responding dependency=email-smtp (env=prod, region=ap-southeast-1, ip=249.230.75.149, request_id=84fel45p4biorls3, trace_id=14jsy1903djluwf3kdr2eqrz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:12:02 | ERROR | worker | Payment gateway returned 401 provider=adyen (env=prod, region=ap-southeast-1, ip=115.69.215.236, request_id=ysiuxvngq4g34voy, trace_id=t5bzsfhzljass9mjlfj7fxh4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:12:11 | ERROR | orders | Upstream service unavailable dependency=email-smtp (env=prod, region=us-east-1, ip=182.98.99.21, request_id=vlb0xoho2kj9oulq, trace_id=tocjmkxpiast7j6e5ygvffv6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:12:55 | ERROR | frontend | Service dependency not responding dependency=kms (env=prod, region=me-south-1, ip=137.141.33.56, request_id=ninwoanik62pox86, trace_id=mz0zfkkl49hqd4527sofoal1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:13:19 | ERROR | profile | Payment gateway returned 504 provider=adyen (env=prod, region=ap-southeast-1, ip=254.84.55.214, request_id=bos5t82ffu65am7d, trace_id=yb2degb5qp59ecjfnl4h1au9, ua="curl/8.4.0")
2026-02-01 07:13:25 | ERROR | gateway | Authentication failed due to invalid token user_id=4891 (env=prod, region=us-east-1, ip=43.174.189.197, request_id=luweueqcnie4demb, trace_id=cbxvz6tj3p3epp2sbig1gufk, ua="curl/8.4.0")
2026-02-01 07:13:33 | ERROR | kms | Data validation error: missing required field field=token (env=prod, region=us-east-1, ip=129.22.48.70, request_id=k9pkx4ye2pj3kb8n, trace_id=hfylfxecnbo7e0rm9e98v942, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:13:42 | ERROR | billing | Data validation error: missing required field field=sku (env=staging, region=ap-southeast-1, ip=85.190.123.188, request_id=4qa671snyzudgxhj, trace_id=tp6ocnm5p54fce5w95lztrai, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:13:44 | ERROR | cache | Service dependency not responding dependency=stripe (env=prod, region=eu-west-1, ip=253.39.20.11, request_id=sz49e5pzkcqclo5w, trace_id=a6dbbci5g4lgmyi85iud49y7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:13:49 | ERROR | email | Worker crashed: out of memory rss_mb=1970 (env=prod, region=me-south-1, ip=65.236.83.80, request_id=4zf1iq7ttxhnapqu, trace_id=e4edz1m6xizyifkddm7fqdfg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:14:34 | ERROR | payments | Upstream service unavailable dependency=stripe (env=prod, region=me-south-1, ip=103.100.108.229, request_id=bt2peptls4lm7p64, trace_id=1ozcmc8uxowskm6lnhw1nqot, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:14:50 | ERROR | billing | Connection refused dependency=s3 (env=staging, region=eu-west-1, ip=231.145.149.100, request_id=bxny8pv5v4b4096o, trace_id=0elcyr5odcaok9s859zxysfs, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:14:54 | ERROR | profile | Worker crashed: out of memory rss_mb=6177 (env=staging, region=me-south-1, ip=242.211.103.243, request_id=wphlvp66ga84g0h8, trace_id=7iwsf6506kwjp0qp1ccjigr0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:15:01 | ERROR | db | Write operation failed: storage quota exceeded bucket=staging-uploads (env=dev, region=us-east-1, ip=237.54.174.154, request_id=4zcepyw59vhpcm7f, trace_id=thkwn19851fxiqa18ep73dva, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:15:34 | ERROR | inventory | Unhandled exception type=KeyError message=invalid format (env=staging, region=eu-west-1, ip=103.119.14.5, request_id=wy8569oz6mw3uady, trace_id=bnn8c2njmjq54zpai2sjz7a5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:16:06 | ERROR | kms | Worker crashed: out of memory rss_mb=455 (env=prod, region=us-east-1, ip=186.249.151.175, request_id=ffy4zoe3bgc6lxav, trace_id=vxowxtgp0coxjkytkz188gfy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:16:52 | ERROR | cache | Worker crashed: out of memory rss_mb=4997 (env=prod, region=us-east-1, ip=137.113.188.24, request_id=u8xkm0h7fpuesicq, trace_id=litxm5k8yzljk4sr9i8i7hhe, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:17:16 | ERROR | scheduler | Unhandled exception type=ValueError message=unexpected None (env=staging, region=eu-west-1, ip=112.138.47.169, request_id=stqszz88jr02bbyx, trace_id=dzno9x1c1m33i8hd587n6n63, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:17:27 | ERROR | analytics | Payment gateway returned 500 provider=paypal (env=prod, region=eu-west-1, ip=126.36.138.19, request_id=w84z34r89ns13gb7, trace_id=6z3eihazkcqxo9rpxgyw6k5s, ua="curl/8.4.0")
2026-02-01 07:18:00 | ERROR | api | Unhandled exception type=ConnectionError message=index out of range (env=prod, region=me-south-1, ip=168.55.52.135, request_id=y20khp85u3svdt4f, trace_id=kig6vuqebz7vjhg61vud1x6m, ua="PostmanRuntime/7.36.0")
2026-02-01 07:18:06 | ERROR | worker | Upstream service unavailable dependency=payments-api (env=staging, region=ap-southeast-1, ip=20.179.231.122, request_id=t6csa71569kdn78m, trace_id=zrblizkj2bxmlr19tc5iueqx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:18:34 | ERROR | auth | Connection refused dependency=postgres (env=prod, region=ap-southeast-1, ip=183.230.134.26, request_id=hpj2yw41k82m3epp, trace_id=bwthnz2g3wv4qrvkub6w0ef5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:18:37 | ERROR | billing | Worker crashed: out of memory rss_mb=3876 (env=staging, region=me-south-1, ip=110.128.176.98, request_id=uf44s877o98ys469, trace_id=40pjr47qc293idw0mgdp1n0l, ua="PostmanRuntime/7.36.0")
2026-02-01 07:18:43 | ERROR | email | Payment gateway returned 502 provider=adyen (env=staging, region=eu-west-1, ip=167.152.2.150, request_id=4rohe2msac6f9onm, trace_id=hcqe9jpg4gycgjafwugmlwfs, ua="PostmanRuntime/7.36.0")
2026-02-01 07:18:59 | ERROR | cdn | Data validation error: missing required field field=currency (env=prod, region=us-east-1, ip=209.236.134.190, request_id=42lx9rg2228gomwi, trace_id=2i7k6x5ni7sqbk64h9nzago1, ua="PostmanRuntime/7.36.0")
2026-02-01 07:19:05 | ERROR | api | Service dependency not responding dependency=stripe (env=prod, region=me-south-1, ip=76.14.114.194, request_id=9pcjuhydi6t25mdb, trace_id=klutv34zo127hdk60ma7ralm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:19:14 | ERROR | scheduler | Worker crashed: out of memory rss_mb=6700 (env=prod, region=us-east-1, ip=226.67.254.29, request_id=6i9c8c99juwxhdvz, trace_id=13dgpg1ob0votvbx3v9vtnp5, ua="PostmanRuntime/7.36.0")
2026-02-01 07:19:29 | ERROR | frontend | Upstream service unavailable dependency=redis (env=prod, region=ap-southeast-1, ip=225.168.214.248, request_id=vi7mux7p8nu4t1mr, trace_id=8yne31cf943uplp0ny7dy270, ua="curl/8.4.0")
2026-02-01 07:19:53 | ERROR | orders | DB timeout while fetching user profile user_id=7871 (env=prod, region=me-south-1, ip=21.227.223.110, request_id=yh429jv6h3kq1v7s, trace_id=mpxv9xnepea24778fyiptz26, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:20:04 | ERROR | worker | Unhandled exception type=RuntimeError message=null value (env=prod, region=eu-west-1, ip=222.234.70.203, request_id=2yz5ciewqspgqbuc, trace_id=yzn7f9kxxzqvb0wx12emi1kw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:20:22 | ERROR | billing | Upstream service unavailable dependency=orders-api (env=prod, region=ap-southeast-1, ip=43.197.11.56, request_id=5yg5vij86lrmqjmk, trace_id=2ti2h8tn4xc4ekw1ra78uiwy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:20:32 | ERROR | analytics | Payment gateway returned 504 provider=adyen (env=staging, region=eu-west-1, ip=81.163.125.81, request_id=q7xkhrsgr02nyiab, trace_id=9bbbasxhex3s0e81d8i395no, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:20:49 | ERROR | auth | Authentication failed due to invalid token user_id=9107 (env=prod, region=ap-southeast-1, ip=136.242.163.221, request_id=rlpeks7bjyvfwugk, trace_id=ugspuvli2r6rnzhx3kgs219b, ua="PostmanRuntime/7.36.0")
2026-02-01 07:21:06 | ERROR | api | Authentication failed due to invalid token user_id=5620 (env=staging, region=us-east-1, ip=182.16.51.227, request_id=9v4q03khkx6kp75l, trace_id=od6aw3krc2td7jq1uq8xrg4t, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:21:07 | ERROR | scheduler | DB timeout while fetching user profile user_id=8243 (env=prod, region=eu-west-1, ip=226.45.103.55, request_id=s7m6mwipgpfws641, trace_id=kd3sb1kimbnuuel0tgnemg8e, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:21:13 | ERROR | frontend | Data validation error: missing required field field=currency (env=prod, region=us-east-1, ip=117.167.168.3, request_id=re7340qgzbhgfnor, trace_id=c8ab31vbmzncyxyp42bt0lh5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:21:17 | ERROR | db | Write operation failed: storage quota exceeded bucket=staging-uploads (env=dev, region=us-east-1, ip=218.62.45.155, request_id=8oune38cr7sglhwp, trace_id=jtgkimgl32jbz6va19slttxi, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:21:24 | ERROR | billing | Data validation error: missing required field field=sku (env=prod, region=us-east-1, ip=122.191.195.72, request_id=vr7q2rxh12w6kkoi, trace_id=c27evuq8doc9bbpdnjb95i7g, ua="curl/8.4.0")
2026-02-01 07:21:26 | ERROR | cdn | Worker crashed: out of memory rss_mb=8062 (env=prod, region=eu-west-1, ip=11.201.146.33, request_id=so4jcuvqnl1tpfh9, trace_id=l23h8jrm8qy5r0q3lf9r8vrv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:21:35 | ERROR | payments | Data validation error: missing required field field=user_id (env=staging, region=me-south-1, ip=17.54.139.28, request_id=ccpf8zev3mxlxrvz, trace_id=du935gv3rv4hvk3ntmuuh4be, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:21:46 | ERROR | profile | Worker crashed: out of memory rss_mb=1485 (env=prod, region=me-south-1, ip=104.120.229.155, request_id=k5txnjz576kii4n3, trace_id=26pa9ml2g3crwtnwtqi1ihxx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:22:42 | ERROR | auth | Data validation error: missing required field field=amount (env=staging, region=ap-southeast-1, ip=58.31.138.65, request_id=rcxjkyix5tqoc55d, trace_id=nntlrwzuzzgyhyixlip6nln9, ua="PostmanRuntime/7.36.0")
2026-02-01 07:23:08 | ERROR | cdn | Service dependency not responding dependency=orders-api (env=dev, region=us-east-1, ip=156.247.188.11, request_id=604klcluw3as7oti, trace_id=ibxtb7w5mkb6gfbkoxf9o2xk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:23:25 | ERROR | profile | Data validation error: missing required field field=amount (env=staging, region=eu-west-1, ip=120.182.126.139, request_id=hfbzjkg26n03emcq, trace_id=6tg76cpnrp44z3e5vyr2544n, ua="PostmanRuntime/7.36.0")
2026-02-01 07:23:32 | ERROR | orders | Connection refused dependency=redis (env=staging, region=ap-southeast-1, ip=138.217.86.229, request_id=gitqen2h69nm6kwg, trace_id=180657gwotxmqh05cfruums9, ua="PostmanRuntime/7.36.0")
2026-02-01 07:23:48 | ERROR | email | Connection refused dependency=kms (env=prod, region=us-east-1, ip=90.240.56.31, request_id=6o5wvk1j6t409pnd, trace_id=9bxh53kpnmqh9ykfbvccf1u8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:23:53 | ERROR | cdn | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=eu-west-1, ip=173.2.69.207, request_id=l79t57mq6yvufyae, trace_id=me5xi26zyjl4jl0xmml7ombe, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:23:55 | ERROR | billing | Upstream service unavailable dependency=stripe (env=prod, region=eu-west-1, ip=54.246.19.71, request_id=6csw2mnfbzu3y7x1, trace_id=zm0yevwx65n7cm8izpfd93lb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:24:00 | ERROR | inventory | Unhandled exception type=TimeoutError message=permission denied (env=prod, region=eu-west-1, ip=174.42.117.179, request_id=6cgrwmo1z12yn81w, trace_id=nodusjo8737u977mxn03fxm8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:24:03 | ERROR | cdn | Upstream service unavailable dependency=email-smtp (env=prod, region=me-south-1, ip=140.152.122.66, request_id=t5owpgjyp51uz6ji, trace_id=7rk7h4zywwdbcwj92rcbme44, ua="curl/8.4.0")
2026-02-01 07:24:41 | ERROR | cdn | Service dependency not responding dependency=postgres (env=prod, region=me-south-1, ip=40.189.20.206, request_id=y8ura4hyp97n7kkj, trace_id=ghzk6yxh34usitrz87k5krrj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:24:42 | ERROR | cdn | Unhandled exception type=KeyError message=unexpected None (env=prod, region=us-east-1, ip=175.199.134.223, request_id=eohqugalrm3y4x8u, trace_id=yf1w8uc7idu3le3manfswu74, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:24:43 | ERROR | db | Worker crashed: out of memory rss_mb=4761 (env=prod, region=eu-west-1, ip=7.164.210.74, request_id=f6k4zhv9csy3ovms, trace_id=7gti40gbojpqlbilvixa4hps, ua="curl/8.4.0")
2026-02-01 07:24:45 | ERROR | cdn | Connection refused dependency=cdn-edge (env=prod, region=me-south-1, ip=151.149.204.240, request_id=0fv21xgniz90js4h, trace_id=9h6fkv2trfyfve4ujv6yfakb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:24:47 | ERROR | gateway | Data validation error: missing required field field=token (env=prod, region=me-south-1, ip=105.117.120.157, request_id=hocry0h44hgzsb02, trace_id=8nx785wzel0hp5057nukfrw5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:24:59 | ERROR | billing | DB timeout while fetching user profile user_id=5319 (env=prod, region=ap-southeast-1, ip=119.125.24.109, request_id=cdzjixd4egy9a2te, trace_id=iagddl90s0zf691x52iox9do, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:25:36 | ERROR | email | Unhandled exception type=IOError message=index out of range (env=dev, region=eu-west-1, ip=56.201.44.147, request_id=9dh7e0wz59m41lvq, trace_id=crxsgxhx53zch9cll57u2snk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:25:54 | ERROR | cache | Unhandled exception type=TimeoutError message=permission denied (env=prod, region=eu-west-1, ip=143.245.4.113, request_id=468yah3ba1nshk1z, trace_id=4j2653vkw86i262ma45f9jc8, ua="PostmanRuntime/7.36.0")
2026-02-01 07:25:59 | ERROR | email | Data validation error: missing required field field=address (env=prod, region=me-south-1, ip=91.218.173.43, request_id=powb8lbmnz2bwizn, trace_id=5kz137z2xy95pkbnxjocwq3p, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
