2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 06:56:50 | WARN | db | Retrying request to upstream service attempt=2 (env=staging, region=eu-west-1, ip=232.161.112.211, request_id=ngl1q1kxlvilyedl, trace_id=1rnjzrck4qui3w05od8g6sru, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:56:51 | WARN | storage | Temporary network jitter detected rtt_ms=899 (env=dev, region=eu-west-1, ip=97.206.143.159, request_id=7og206lilzwo9n8a, trace_id=f5c5rkd1wb8zeavl4m0yirxf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:56:54 | WARN | orders | Disk usage above 80% disk=86% (env=prod, region=us-east-1, ip=173.222.121.181, request_id=u0cqeeanrweevv8k, trace_id=bxh4g4jzp3ihm9evunv00dda, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:57:02 | WARN | storage | Queue backlog growing size=380 (env=staging, region=us-east-1, ip=212.251.247.58, request_id=4jubmsf7de3425w5, trace_id=oafoa6miwornibe4tzd0t3tf, ua="curl/8.4.0")
2026-02-01 06:57:04 | WARN | cdn | Disk usage above 80% disk=89% (env=staging, region=eu-west-1, ip=124.180.118.78, request_id=wq5n32zhfmnc9rsc, trace_id=41nyfb2jcyaeep0b3duxva7u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:57:10 | WARN | cache | Elevated error rate observed window_s=30 rate=2.7% (env=prod, region=us-east-1, ip=74.55.217.155, request_id=bqoggvqjzylpny9d, trace_id=1spwwosgrghn4fy3okgi3fz1, ua="curl/8.4.0")
2026-02-01 06:57:13 | WARN | analytics | High memory usage warning mem=71% (env=prod, region=ap-southeast-1, ip=43.46.7.194, request_id=o57jvq4piff7dh5h, trace_id=7t3mlru8gahacc0vvwjj9g4f, ua="PostmanRuntime/7.36.0")
2026-02-01 06:57:14 | WARN | storage | Elevated error rate observed window_s=30 rate=4.1% (env=prod, region=ap-southeast-1, ip=53.31.244.83, request_id=8c2sx7t5sr85b7rh, trace_id=8v7shi11wk6781i6afyvarab, ua="PostmanRuntime/7.36.0")
2026-02-01 06:57:16 | WARN | email | Temporary network jitter detected rtt_ms=665 (env=prod, region=me-south-1, ip=168.38.216.201, request_id=08f4yn8vg02wzewm, trace_id=uqeob3te1d83m236oast0ow9, ua="curl/8.4.0")
2026-02-01 06:57:17 | WARN | kms | Rate limit nearing threshold remaining=23 (env=prod, region=ap-southeast-1, ip=169.39.66.111, request_id=koi75b9ebykoh5on, trace_id=6jyxzxjam6xvtoah9qp615ua, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:57:19 | WARN | frontend | Slow response detected (949ms) endpoint=/files/upload (env=prod, region=us-east-1, ip=187.26.207.43, request_id=e0prp80ev0y0p17a, trace_id=yx14yd1dmsqevg22p8olnxez, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:57:22 | WARN | cache | Payment provider latency high (2206ms) (env=staging, region=eu-west-1, ip=246.52.229.155, request_id=cdrkn60txw6hiane, trace_id=snqpy6u6br2qjj17xx0x3xwz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:57:23 | WARN | kms | Rate limit nearing threshold remaining=18 (env=prod, region=ap-southeast-1, ip=155.158.102.189, request_id=uk35n0m8569htkmc, trace_id=xzk19fo052way649ynwrq90a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:57:29 | WARN | notifications | Rate limit nearing threshold remaining=15 (env=prod, region=us-east-1, ip=231.189.11.159, request_id=f5igctd3ykkj4u21, trace_id=e0i9j4nxtrlux10mvbmqygod, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:57:41 | WARN | profile | Temporary network jitter detected rtt_ms=729 (env=prod, region=us-east-1, ip=18.152.90.159, request_id=zsxdl5qx1olaabwd, trace_id=btvjo0ru1y1ppnkb5ztqg2y5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:57:45 | WARN | search | Slow response detected (2528ms) endpoint=/admin/config (env=prod, region=eu-west-1, ip=189.62.27.248, request_id=hyswh8m9vsq74myg, trace_id=259jis2qyg03kiy26ie6e8tv, ua="curl/8.4.0")
2026-02-01 06:57:48 | WARN | orders | Queue backlog growing size=5864 (env=prod, region=me-south-1, ip=20.100.208.204, request_id=68irzxr9hoqfkkz6, trace_id=jfcmsmpff1eicwu23qicjcug, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:57:49 | WARN | api | Slow response detected (950ms) endpoint=/orders/6549 (env=prod, region=ap-southeast-1, ip=193.23.53.11, request_id=1p31hx2k8h8nqu23, trace_id=xiiovqj3y7s0scve2tgat4vp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:57:53 | WARN | auth | Payment provider latency high (1355ms) (env=dev, region=ap-southeast-1, ip=155.124.140.194, request_id=hq04tl3wgdyfmruj, trace_id=0daw3rm4u03xrhap1li8a3gx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:57:55 | WARN | analytics | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=204.166.241.167, request_id=d2ecra6gaju25v9k, trace_id=5x3o4i822j2ycpfrq1410q6d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:57:56 | WARN | profile | Queue backlog growing size=1090 (env=prod, region=me-south-1, ip=170.47.74.226, request_id=crg2nzmh0hkvnje4, trace_id=fj8hdjwaiwgo871vddursmfx, ua="curl/8.4.0")
2026-02-01 06:58:05 | WARN | search | Slow response detected (765ms) endpoint=/orders/7891 (env=prod, region=us-east-1, ip=240.40.185.128, request_id=cqryy46uwxzcu34q, trace_id=owhvwtu4c1trip9sjm5b7lru, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:58:06 | WARN | payments | Slow response detected (3312ms) endpoint=/logout (env=staging, region=us-east-1, ip=92.7.36.25, request_id=mh7nyisrm9jzzgmh, trace_id=o03ien7h7kyan89l1w00ipp0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:58:09 | WARN | api | High memory usage warning mem=91% (env=prod, region=ap-southeast-1, ip=36.9.126.191, request_id=abtu4v8uyr8p621t, trace_id=gwm9ryf2ua8t6l4xgpbzrju6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:58:10 | WARN | cdn | Elevated error rate observed window_s=30 rate=4.7% (env=prod, region=ap-southeast-1, ip=234.180.202.237, request_id=y0txiehqh784ihrf, trace_id=ru85wx9msbyray582q92nbsb, ua="curl/8.4.0")
2026-02-01 06:58:13 | WARN | scheduler | High memory usage warning mem=95% (env=prod, region=us-east-1, ip=132.144.48.219, request_id=ehx081czouhuncc3, trace_id=1p3l1t3lp7zlqutpacj1b42i, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:58:16 | WARN | payments | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=135.212.30.193, request_id=ebx8jo6wumvz3xey, trace_id=unosueuubeiogwdlnjawf2xw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:58:22 | WARN | orders | Payment provider latency high (384ms) (env=prod, region=us-east-1, ip=115.44.168.192, request_id=8r1my8q0d8r4nd3g, trace_id=680kygglqi8lj9q1oxr0o1ry, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:58:32 | WARN | notifications | High memory usage warning mem=78% (env=prod, region=eu-west-1, ip=58.219.13.194, request_id=uv115rqisd186u1j, trace_id=wtyiwbezyj7br1csa1qpa6pf, ua="curl/8.4.0")
2026-02-01 06:58:33 | WARN | gateway | Payment provider latency high (458ms) (env=prod, region=us-east-1, ip=80.132.156.252, request_id=w9z4h8800cjesfje, trace_id=hsd3kxfafvgstd4kysxhrusf, ua="curl/8.4.0")
2026-02-01 06:58:34 | WARN | orders | Temporary network jitter detected rtt_ms=689 (env=dev, region=me-south-1, ip=245.95.148.141, request_id=xrvciw1pj7c4q05d, trace_id=8di4h6zlbyqhy98lagcj6pv2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:58:35 | WARN | scheduler | Temporary network jitter detected rtt_ms=415 (env=prod, region=us-east-1, ip=79.171.38.144, request_id=cdqqvbaf82xu2cs0, trace_id=zuxe1qdgpr10galowbqfs93v, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:58:44 | WARN | db | Queue backlog growing size=4296 (env=dev, region=us-east-1, ip=53.152.185.224, request_id=ioa18tmfocu68s0r, trace_id=u28jm5znm5n6jyx70cs80tcy, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:58:45 | WARN | analytics | Slow response detected (2486ms) endpoint=/analytics/event (env=staging, region=ap-southeast-1, ip=59.202.60.55, request_id=0k9wc5etj2ivzzq1, trace_id=szat38iij5f16rsucw8ojkh3, ua="curl/8.4.0")
2026-02-01 06:58:56 | WARN | gateway | Slow response detected (739ms) endpoint=/payments/charge (env=staging, region=us-east-1, ip=29.96.103.49, request_id=7dh2znyx1eetkwdv, trace_id=0txdxlznjlqc6qi6pusdl1tf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:59:02 | WARN | payments | Elevated error rate observed window_s=60 rate=11.1% (env=prod, region=eu-west-1, ip=63.196.189.51, request_id=3t81h1caxedw0ov1, trace_id=vl5xqy90n55bx6zqvcfpjopd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:59:06 | WARN | profile | Circuit breaker half-open dependency=cdn-edge (env=prod, region=eu-west-1, ip=183.189.113.37, request_id=t8iuhf6qt3d0m9dk, trace_id=qjybsun72lco80y80nubzwmk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:59:27 | WARN | auth | Rate limit nearing threshold remaining=5 (env=prod, region=eu-west-1, ip=44.239.251.67, request_id=xwacvpuk49if8ikp, trace_id=fl1ffp8ur745zdhrf1q0hjm2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:59:33 | WARN | profile | Temporary network jitter detected rtt_ms=287 (env=prod, region=eu-west-1, ip=32.216.3.55, request_id=udqrh67a3w7kcwsv, trace_id=5nao00hp2j3kg8itpqie1g4w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:59:35 | WARN | worker | Queue backlog growing size=6929 (env=prod, region=eu-west-1, ip=248.157.142.136, request_id=r88ltq8uodrcevfq, trace_id=aofnw43bpom1uv1sfur07o11, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:59:38 | WARN | analytics | High memory usage warning mem=74% (env=staging, region=me-south-1, ip=26.47.233.135, request_id=d3oulbuko8gdk887, trace_id=qbb0dsn24kwu9d7dt39tozuc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:59:44 | WARN | profile | Slow response detected (43ms) endpoint=/payments/charge (env=prod, region=ap-southeast-1, ip=110.169.16.22, request_id=w465quixe21q9bsu, trace_id=iulap87htfpcf03pbq65shll, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:59:47 | WARN | orders | Circuit breaker half-open dependency=payments-api (env=prod, region=us-east-1, ip=98.94.26.62, request_id=f82l97rwr9e72ma6, trace_id=pidb0zr42xnr4zod6lqv148y, ua="PostmanRuntime/7.36.0")
2026-02-01 07:00:00 | WARN | analytics | Temporary network jitter detected rtt_ms=461 (env=prod, region=ap-southeast-1, ip=203.218.24.180, request_id=bzb5aqgy4ifzbv0h, trace_id=v02de040ktr3kjampgc1th1a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:00:13 | WARN | frontend | Temporary network jitter detected rtt_ms=264 (env=prod, region=eu-west-1, ip=102.189.133.237, request_id=ag4ashqco59p4f01, trace_id=ng25il6xkb2gsr6mod9mzixj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:00:14 | WARN | notifications | Elevated error rate observed window_s=60 rate=15.0% (env=staging, region=eu-west-1, ip=162.43.204.186, request_id=ly2so89coxycoh76, trace_id=u7899jevbrwtq0vo1ssm5cft, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:00:17 | WARN | notifications | Rate limit nearing threshold remaining=45 (env=prod, region=ap-southeast-1, ip=68.134.34.48, request_id=phyb380oi7smewp4, trace_id=4ldhgm2uwp76bkyxnbt68jnf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:00:21 | WARN | cdn | Circuit breaker half-open dependency=payments-api (env=dev, region=me-south-1, ip=94.32.231.31, request_id=rommywr7n6o8akxb, trace_id=bipgfmrnx9guej2x5of9xpp8, ua="PostmanRuntime/7.36.0")
2026-02-01 07:00:29 | WARN | auth | Payment provider latency high (1183ms) (env=prod, region=eu-west-1, ip=252.144.104.150, request_id=tmkfas37prkk0jqy, trace_id=h8pixbshg5vaxk99pkmpdpcb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:00:31 | WARN | frontend | High memory usage warning mem=88% (env=prod, region=me-south-1, ip=51.23.162.204, request_id=2bjmrov09wdi6kqz, trace_id=0n2ohe5ddyzhhrqcr3nao9vk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:00:32 | WARN | billing | Circuit breaker half-open dependency=cdn-edge (env=prod, region=us-east-1, ip=62.227.179.45, request_id=nsdijb2aliev32n0, trace_id=249oyv4b0lu9xcqisu3fr56s, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:00:37 | WARN | profile | Payment provider latency high (1795ms) (env=prod, region=us-east-1, ip=168.192.66.114, request_id=pgnj743h4thubsje, trace_id=mqlu0wcok6m7b8393322efiq, ua="PostmanRuntime/7.36.0")
2026-02-01 07:00:39 | WARN | api | Elevated error rate observed window_s=120 rate=8.3% (env=staging, region=us-east-1, ip=134.43.177.48, request_id=4hx6zfmbgzcr2a6f, trace_id=ahyltsaibe1j8fh83nlpwz9j, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:00:56 | WARN | payments | Circuit breaker half-open dependency=kms (env=prod, region=ap-southeast-1, ip=146.155.247.107, request_id=27pog5ume86kf5ds, trace_id=31pkf10zoqe671gjfhi0q17w, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:01:10 | WARN | gateway | Retrying request to upstream service attempt=3 (env=dev, region=me-south-1, ip=235.33.137.170, request_id=90utys13ucpnosnj, trace_id=q9ud37tuvcz0a8ktznpqhbkh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:01:12 | WARN | notifications | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=192.163.158.235, request_id=jdgki0ot1mcmgtk3, trace_id=xbzorv29y7fpznik9eojhj42, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:01:18 | WARN | cdn | Payment provider latency high (3446ms) (env=prod, region=me-south-1, ip=24.110.70.89, request_id=eovjo4llppzh73rk, trace_id=27ylwub6tmdynepvyctbsuaz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:01:19 | WARN | payments | Temporary network jitter detected rtt_ms=134 (env=staging, region=eu-west-1, ip=223.231.228.194, request_id=tdkh8lpj6rhzsmdz, trace_id=wzq1netgzcqoxfekxxaryv6u, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:01:21 | WARN | frontend | Disk usage above 80% disk=84% (env=staging, region=ap-southeast-1, ip=100.245.251.72, request_id=wqk1lofu2xy01ed6, trace_id=jolgbe6csbmmncvs01ivngmr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:01:31 | WARN | frontend | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=39.237.211.89, request_id=bnc96oqh10zid7b6, trace_id=riqc1v4eyfwul8xpr4ikrzac, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:01:40 | WARN | worker | Rate limit nearing threshold remaining=35 (env=prod, region=ap-southeast-1, ip=122.60.225.50, request_id=uzy69drf3blrdobo, trace_id=rt65yadxnyhkbn7n5v2t6wi0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:01:41 | WARN | analytics | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=38.23.15.144, request_id=x7nlu257vfue7bmk, trace_id=nlblsqc9ceekmo67abgzuy0r, ua="curl/8.4.0")
2026-02-01 07:01:45 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=ap-southeast-1, ip=91.208.137.120, request_id=0vjimcxu2y1b2nb1, trace_id=qqewva9etbsv0rln42fnqevf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:01:49 | WARN | scheduler | Elevated error rate observed window_s=120 rate=14.5% (env=dev, region=eu-west-1, ip=197.20.252.175, request_id=c0m11ceeq6kvwi3o, trace_id=70sclo3cecqv8p8x4vgmh1r7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:02:09 | WARN | frontend | Slow response detected (1383ms) endpoint=/notifications/push (env=prod, region=me-south-1, ip=140.200.55.58, request_id=s6zcso4nnqasw84i, trace_id=gbl8tsvsdk0zbn9i2bkip0ro, ua="curl/8.4.0")
2026-02-01 07:02:13 | WARN | search | High memory usage warning mem=70% (env=dev, region=ap-southeast-1, ip=139.252.91.195, request_id=gd7nu11az3e1151w, trace_id=qlb3f4z4cbdb3x2sxuu8chor, ua="PostmanRuntime/7.36.0")
2026-02-01 07:02:17 | WARN | billing | Slow response detected (101ms) endpoint=/files/upload (env=prod, region=eu-west-1, ip=250.23.100.172, request_id=k8kk0d5o9r9a5kej, trace_id=bt1sr37x81obp3ukip5isnnr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:02:20 | WARN | scheduler | Payment provider latency high (1102ms) (env=prod, region=me-south-1, ip=206.251.61.163, request_id=jejx09wxjsx5uiii, trace_id=ca2spo1ymtz7ilvyizxh3zfk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:02:22 | WARN | gateway | Payment provider latency high (2955ms) (env=dev, region=us-east-1, ip=75.77.252.154, request_id=hmzpee8ed3weyhpg, trace_id=j3whaiarf715x4qmn4fs7dgf, ua="PostmanRuntime/7.36.0")
2026-02-01 07:02:25 | WARN | gateway | Temporary network jitter detected rtt_ms=795 (env=prod, region=eu-west-1, ip=1.162.85.179, request_id=l2s9u87hpoihtbej, trace_id=ybq0m3dim0xef4ygd4cy42br, ua="PostmanRuntime/7.36.0")
2026-02-01 07:02:26 | WARN | analytics | High memory usage warning mem=95% (env=prod, region=eu-west-1, ip=100.40.175.250, request_id=8qta6z73pbfzz99f, trace_id=tm86nrywnxrbcq6c2m2zccor, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:02:38 | WARN | inventory | Elevated error rate observed window_s=300 rate=14.1% (env=prod, region=me-south-1, ip=63.28.60.243, request_id=7oazigyrr1gjyt7y, trace_id=5oxf2t78f1erb7esz8rt33yw, ua="PostmanRuntime/7.36.0")
2026-02-01 07:02:40 | WARN | db | Queue backlog growing size=9881 (env=prod, region=us-east-1, ip=160.190.76.7, request_id=k6y0cugndrz4qteq, trace_id=ct6vf2ljq1dtx2qdhd1ydhu8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:02:44 | WARN | scheduler | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=254.16.253.179, request_id=bynb76ya1zsddtds, trace_id=z55soypxktzpyhfb902l89ub, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:02:45 | WARN | analytics | High memory usage warning mem=96% (env=prod, region=ap-southeast-1, ip=214.69.153.15, request_id=7dwxi1620hxdok2x, trace_id=p2zxnueieujo2zpu2isayw65, ua="PostmanRuntime/7.36.0")
2026-02-01 07:02:46 | WARN | db | Slow response detected (3147ms) endpoint=/health (env=prod, region=eu-west-1, ip=45.239.41.192, request_id=huqt9vdlltyf437e, trace_id=0zf1h77mf80qftart672dxw2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:02:52 | WARN | inventory | Slow response detected (2064ms) endpoint=/files/7570 (env=prod, region=eu-west-1, ip=64.71.14.64, request_id=cife2ogspuvx86ag, trace_id=pwww32kz3cwxr4flq30zfig8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:02:54 | WARN | email | Circuit breaker half-open dependency=kms (env=prod, region=us-east-1, ip=14.243.137.6, request_id=6cz2leblrsy9rsan, trace_id=k8drjlhwt95n4kzscuvzh34u, ua="curl/8.4.0")
2026-02-01 07:03:05 | WARN | worker | Slow response detected (2015ms) endpoint=/logout (env=dev, region=ap-southeast-1, ip=54.6.95.207, request_id=77otf855do974ul1, trace_id=uvj0savwnvyjs9tvtnufs68a, ua="PostmanRuntime/7.36.0")
2026-02-01 07:03:10 | WARN | api | Elevated error rate observed window_s=30 rate=8.8% (env=prod, region=us-east-1, ip=80.176.34.88, request_id=1q11by9kv2dmpmo7, trace_id=hxmfd4boq0i7h2da8ocgpl5m, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:03:17 | WARN | scheduler | Disk usage above 80% disk=86% (env=prod, region=ap-southeast-1, ip=37.208.250.231, request_id=v1b5qhj8c1u1549l, trace_id=7j9ndre0ocpjfuq6tq39a0zb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:03:26 | WARN | billing | Elevated error rate observed window_s=30 rate=9.7% (env=prod, region=eu-west-1, ip=122.34.26.218, request_id=l1i72nvz0kz15u1b, trace_id=ff4ahnx3o8se3m0wu5nu1e8o, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:03:39 | WARN | email | Slow response detected (3369ms) endpoint=/files/5753 (env=prod, region=me-south-1, ip=98.231.134.112, request_id=qiuy46dnh5svki27, trace_id=n6yp50y21nxws9tegx94lla0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:03:42 | WARN | inventory | Retrying request to upstream service attempt=3 (env=dev, region=eu-west-1, ip=10.174.179.171, request_id=5zbsdv83ts1395j0, trace_id=9ykt3tmny29xbxjn0bbhjfk8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:03:44 | WARN | cache | Slow response detected (2333ms) endpoint=/inventory/SKU99309 (env=prod, region=me-south-1, ip=236.18.134.183, request_id=y2jj2aka0nagedkh, trace_id=nanx0geo4e0qz5e8lzapga3y, ua="curl/8.4.0")
2026-02-01 07:03:50 | WARN | api | High memory usage warning mem=85% (env=dev, region=eu-west-1, ip=112.92.55.94, request_id=cr7upczpok9w4yzo, trace_id=e0hvbsyelzgvl7wa971zvqfl, ua="curl/8.4.0")
2026-02-01 07:04:04 | WARN | cdn | Payment provider latency high (1856ms) (env=prod, region=ap-southeast-1, ip=40.9.27.11, request_id=vhmsq9jdlhfldqxz, trace_id=ajzw3aa9nawyqfrmnhessg8l, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:04:11 | WARN | auth | Retrying request to upstream service attempt=2 (env=staging, region=us-east-1, ip=195.161.226.237, request_id=f5qh3qehkwhogq5v, trace_id=zib4neubglgmiinwp8mj8tod, ua="curl/8.4.0")
2026-02-01 07:04:14 | WARN | payments | Rate limit nearing threshold remaining=36 (env=prod, region=ap-southeast-1, ip=101.33.218.26, request_id=erzst7pkf19jpnqz, trace_id=05ia5fg78cvbnjl8ekogt0m6, ua="curl/8.4.0")
2026-02-01 07:04:21 | WARN | scheduler | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=117.208.188.53, request_id=m9bwy9i9aem6v5wz, trace_id=sq2p7998ex92bz1s3ogrrh4u, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
